Features,comp,Topic,k,Ideology,protos.random,n,comp1,comp2,Hop,protos,svm,diff,protos.diff,by
SBERT,Jun-Sep,GunControl,32,RC,0.5418,10,Jun,Sep,3,0.5835,0.5696,-0.0139,0.0417,Month
SBERT,Jun-Sep,IllegalImmi,4,C,0.5541,10,Jun,Sep,3,0.6719,0.6957,0.0238,0.1178,Month
SBERT,Jun-Sep,IllegalImmi,4,ER,0.5716,10,Jun,Sep,3,0.624,0.616,-0.0079,0.0523,Month
SBERT,Jun-Sep,IllegalImmi,4,L,0.5748,10,Jun,Sep,3,0.6282,0.6915,0.0633,0.0534,Month
SBERT,Jun-Sep,IllegalImmi,4,LC,0.5758,10,Jun,Sep,3,0.6058,0.6547,0.0489,0.03,Month
SBERT,Jun-Sep,IllegalImmi,4,R,0.5523,10,Jun,Sep,3,0.6508,0.6627,0.0118,0.0985,Month
SBERT,Jun-Sep,IllegalImmi,4,RC,0.6003,10,Jun,Sep,3,0.6653,0.7123,0.0469,0.065,Month
SBERT,Jun-Sep,IllegalImmi,8,C,0.6238,10,Jun,Sep,3,0.6723,0.6957,0.0234,0.0485,Month
SBERT,Jun-Sep,IllegalImmi,8,ER,0.5929,10,Jun,Sep,3,0.6248,0.616,-0.0088,0.032,Month
SBERT,Jun-Sep,IllegalImmi,8,L,0.5857,10,Jun,Sep,3,0.6504,0.6915,0.0411,0.0647,Month
SBERT,Jun-Sep,IllegalImmi,8,LC,0.5657,10,Jun,Sep,3,0.6219,0.6547,0.0328,0.0562,Month
SBERT,Jun-Sep,IllegalImmi,8,R,0.5742,10,Jun,Sep,3,0.65,0.6627,0.0126,0.0759,Month
SBERT,Jun-Sep,IllegalImmi,8,RC,0.5808,10,Jun,Sep,3,0.6956,0.7123,0.0167,0.1148,Month
SBERT,Jun-Sep,IllegalImmi,16,C,0.6377,10,Jun,Sep,3,0.6765,0.6957,0.0192,0.0387,Month
SBERT,Jun-Sep,IllegalImmi,16,ER,0.6001,10,Jun,Sep,3,0.6364,0.616,-0.0204,0.0364,Month
SBERT,Jun-Sep,IllegalImmi,16,L,0.5899,10,Jun,Sep,3,0.6605,0.6915,0.031,0.0706,Month
SBERT,Jun-Sep,IllegalImmi,16,LC,0.5799,10,Jun,Sep,3,0.6368,0.6547,0.0179,0.0569,Month
SBERT,Jun-Sep,IllegalImmi,16,R,0.6084,10,Jun,Sep,3,0.6598,0.6627,0.0029,0.0514,Month
SBERT,Jun-Sep,IllegalImmi,16,RC,0.6356,10,Jun,Sep,3,0.6884,0.7123,0.0238,0.0528,Month
SBERT,Jun-Sep,IllegalImmi,32,C,0.6716,10,Jun,Sep,3,0.6837,0.6957,0.012,0.0121,Month
SBERT,Jun-Sep,IllegalImmi,32,ER,0.6121,10,Jun,Sep,3,0.6398,0.616,-0.0238,0.0277,Month
SBERT,Jun-Sep,IllegalImmi,32,L,0.6184,10,Jun,Sep,3,0.668,0.6915,0.0235,0.0495,Month
SBERT,Jun-Sep,IllegalImmi,32,LC,0.6187,10,Jun,Sep,3,0.6459,0.6547,0.0088,0.0272,Month
SBERT,Jun-Sep,IllegalImmi,32,R,0.6193,10,Jun,Sep,3,0.6653,0.6627,-0.0026,0.046,Month
SBERT,Jun-Sep,IllegalImmi,32,RC,0.6877,10,Jun,Sep,3,0.6927,0.7123,0.0195,0.005,Month
SBERT,Jun-Sep,LGBT,4,C,0.5269,10,Jun,Sep,3,0.6092,0.6482,0.039,0.0823,Month
SBERT,Jun-Sep,LGBT,4,ER,0.5425,10,Jun,Sep,3,0.5498,0.597,0.0472,0.0073,Month
SBERT,Jun-Sep,LGBT,4,L,0.5188,10,Jun,Sep,3,0.6045,0.6999,0.0954,0.0857,Month
SBERT,Jun-Sep,LGBT,4,LC,0.5207,10,Jun,Sep,3,0.5542,0.6337,0.0795,0.0334,Month
SBERT,Jun-Sep,LGBT,4,R,0.5356,10,Jun,Sep,3,0.5613,0.6514,0.0901,0.0257,Month
SBERT,Jun-Sep,LGBT,4,RC,0.5928,10,Jun,Sep,3,0.5655,0.5992,0.0336,-0.0273,Month
SBERT,Jun-Sep,LGBT,8,C,0.5433,10,Jun,Sep,3,0.631,0.6482,0.0173,0.0877,Month
SBERT,Jun-Sep,LGBT,8,ER,0.541,10,Jun,Sep,3,0.5729,0.597,0.0241,0.0319,Month
SBERT,Jun-Sep,LGBT,8,L,0.5392,10,Jun,Sep,3,0.6272,0.6999,0.0727,0.088,Month
SBERT,Jun-Sep,LGBT,8,LC,0.5352,10,Jun,Sep,3,0.5686,0.6337,0.0651,0.0334,Month
SBERT,Jun-Sep,LGBT,8,R,0.523,10,Jun,Sep,3,0.6184,0.6514,0.033,0.0954,Month
SBERT,Jun-Sep,LGBT,8,RC,0.5753,10,Jun,Sep,3,0.5766,0.5992,0.0225,0.0013,Month
SBERT,Jun-Sep,LGBT,16,C,0.5787,10,Jun,Sep,3,0.6325,0.6482,0.0157,0.0539,Month
SBERT,Jun-Sep,LGBT,16,ER,0.5414,10,Jun,Sep,3,0.5628,0.597,0.0343,0.0214,Month
SBERT,Jun-Sep,LGBT,16,L,0.5622,10,Jun,Sep,3,0.6321,0.6999,0.0678,0.0699,Month
SBERT,Jun-Sep,LGBT,16,LC,0.5444,10,Jun,Sep,3,0.5943,0.6337,0.0394,0.05,Month
SBERT,Jun-Sep,LGBT,16,R,0.5592,10,Jun,Sep,3,0.6272,0.6514,0.0242,0.068,Month
SBERT,Jun-Sep,LGBT,16,RC,0.5624,10,Jun,Sep,3,0.6095,0.5992,-0.0104,0.0471,Month
SBERT,Jun-Sep,LGBT,32,C,0.5982,10,Jun,Sep,3,0.6442,0.6482,0.004,0.046,Month
SBERT,Jun-Sep,LGBT,32,ER,0.5414,10,Jun,Sep,3,0.5864,0.597,0.0106,0.045,Month
SBERT,Jun-Sep,LGBT,32,L,0.5937,10,Jun,Sep,3,0.6541,0.6999,0.0458,0.0604,Month
SBERT,Jun-Sep,LGBT,32,LC,0.5466,10,Jun,Sep,3,0.5989,0.6337,0.0348,0.0523,Month
SBERT,Jun-Sep,LGBT,32,R,0.591,10,Jun,Sep,3,0.6632,0.6514,-0.0118,0.0722,Month
SBERT,Jun-Sep,LGBT,32,RC,0.5838,10,Jun,Sep,3,0.6076,0.5992,-0.0085,0.0238,Month
SBERT,Mar-Apr,AsylumSeekers,4,C,0.5303,10,Mar,Apr,1,0.5676,0.5873,0.0197,0.0373,Month
SBERT,Mar-Apr,AsylumSeekers,4,ER,0.4798,10,Mar,Apr,1,0.5654,0.5573,-0.0081,0.0855,Month
SBERT,Mar-Apr,AsylumSeekers,4,L,0.5129,10,Mar,Apr,1,0.5764,0.572,-0.0044,0.0634,Month
SBERT,Mar-Apr,AsylumSeekers,4,LC,0.5091,10,Mar,Apr,1,0.5492,0.616,0.0668,0.0401,Month
SBERT,Mar-Apr,AsylumSeekers,4,R,0.5416,10,Mar,Apr,1,0.5686,0.5984,0.0298,0.027,Month
SBERT,Mar-Apr,AsylumSeekers,4,RC,0.5286,10,Mar,Apr,1,0.519,0.61,0.091,-0.0096,Month
SBERT,Mar-Apr,AsylumSeekers,8,C,0.5423,10,Mar,Apr,1,0.5683,0.5873,0.019,0.026,Month
SBERT,Mar-Apr,AsylumSeekers,8,ER,0.519,10,Mar,Apr,1,0.5337,0.5573,0.0235,0.0147,Month
SBERT,Mar-Apr,AsylumSeekers,8,L,0.5267,10,Mar,Apr,1,0.5602,0.572,0.0118,0.0336,Month
SBERT,Mar-Apr,AsylumSeekers,8,LC,0.5368,10,Mar,Apr,1,0.5625,0.616,0.0534,0.0257,Month
SBERT,Mar-Apr,AsylumSeekers,8,R,0.5354,10,Mar,Apr,1,0.584,0.5984,0.0144,0.0486,Month
SBERT,Mar-Apr,AsylumSeekers,8,RC,0.5243,10,Mar,Apr,1,0.554,0.61,0.056,0.0298,Month
SBERT,Mar-Apr,AsylumSeekers,16,C,0.5578,10,Mar,Apr,1,0.579,0.5873,0.0084,0.0211,Month
SBERT,Mar-Apr,AsylumSeekers,16,ER,0.5393,10,Mar,Apr,1,0.5524,0.5573,0.0049,0.0131,Month
SBERT,Mar-Apr,AsylumSeekers,16,L,0.547,10,Mar,Apr,1,0.5478,0.572,0.0242,8e-04,Month
SBERT,Mar-Apr,AsylumSeekers,16,LC,0.5463,10,Mar,Apr,1,0.5804,0.616,0.0355,0.0342,Month
SBERT,Mar-Apr,AsylumSeekers,16,R,0.559,10,Mar,Apr,1,0.5822,0.5984,0.0161,0.0233,Month
SBERT,Mar-Apr,AsylumSeekers,16,RC,0.5347,10,Mar,Apr,1,0.5773,0.61,0.0327,0.0426,Month
SBERT,Mar-Apr,AsylumSeekers,32,C,0.5611,10,Mar,Apr,1,0.5931,0.5873,-0.0057,0.032,Month
SBERT,Mar-Apr,AsylumSeekers,32,ER,0.5237,10,Mar,Apr,1,0.5529,0.5573,0.0043,0.0293,Month
SBERT,Mar-Apr,AsylumSeekers,32,L,0.5611,10,Mar,Apr,1,0.5653,0.572,0.0067,0.0042,Month
SBERT,Mar-Apr,AsylumSeekers,32,LC,0.5576,10,Mar,Apr,1,0.592,0.616,0.024,0.0344,Month
SBERT,Mar-Apr,AsylumSeekers,32,R,0.5558,10,Mar,Apr,1,0.6022,0.5984,-0.0039,0.0464,Month
SBERT,Mar-Apr,AsylumSeekers,32,RC,0.5438,10,Mar,Apr,1,0.5868,0.61,0.0232,0.043,Month
SBERT,Mar-Apr,ClimateChange,4,C,0.5293,10,Mar,Apr,1,0.5471,0.5985,0.0514,0.0178,Month
SBERT,Mar-Apr,ClimateChange,4,ER,0.5402,10,Mar,Apr,1,0.5565,0.565,0.0085,0.0163,Month
SBERT,Mar-Apr,ClimateChange,4,L,0.4935,10,Mar,Apr,1,0.5196,0.5556,0.036,0.0261,Month
SBERT,Mar-Apr,ClimateChange,4,LC,0.507,10,Mar,Apr,1,0.5457,0.6034,0.0577,0.0387,Month
SBERT,Mar-Apr,ClimateChange,4,R,0.5208,10,Mar,Apr,1,0.5852,0.6377,0.0526,0.0644,Month
SBERT,Mar-Apr,ClimateChange,4,RC,0.5504,10,Mar,Apr,1,0.5501,0.6331,0.083,-3e-04,Month
SBERT,Mar-Apr,ClimateChange,8,C,0.5367,10,Mar,Apr,1,0.554,0.5985,0.0446,0.0173,Month
SBERT,Mar-Apr,ClimateChange,8,ER,0.5464,10,Mar,Apr,1,0.566,0.565,-0.001,0.0196,Month
SBERT,Mar-Apr,ClimateChange,8,L,0.5077,10,Mar,Apr,1,0.5267,0.5556,0.0289,0.019,Month
SBERT,Mar-Apr,ClimateChange,8,LC,0.5106,10,Mar,Apr,1,0.5594,0.6034,0.044,0.0487,Month
SBERT,Mar-Apr,ClimateChange,8,R,0.5446,10,Mar,Apr,1,0.613,0.6377,0.0247,0.0684,Month
SBERT,Mar-Apr,ClimateChange,8,RC,0.5305,10,Mar,Apr,1,0.6068,0.6331,0.0263,0.0763,Month
SBERT,Mar-Apr,ClimateChange,16,C,0.5437,10,Mar,Apr,1,0.5721,0.5985,0.0264,0.0284,Month
SBERT,Mar-Apr,ClimateChange,16,ER,0.5619,10,Mar,Apr,1,0.5624,0.565,0.0027,5e-04,Month
SBERT,Mar-Apr,ClimateChange,16,L,0.5032,10,Mar,Apr,1,0.5334,0.5556,0.0222,0.0302,Month
SBERT,Mar-Apr,ClimateChange,16,LC,0.5263,10,Mar,Apr,1,0.5813,0.6034,0.0221,0.055,Month
SBERT,Mar-Apr,ClimateChange,16,R,0.58,10,Mar,Apr,1,0.6135,0.6377,0.0243,0.0334,Month
SBERT,Mar-Apr,ClimateChange,16,RC,0.5527,10,Mar,Apr,1,0.6208,0.6331,0.0123,0.0681,Month
SBERT,Mar-Apr,ClimateChange,32,C,0.5391,10,Mar,Apr,1,0.5807,0.5985,0.0178,0.0416,Month
SBERT,Mar-Apr,ClimateChange,32,ER,0.5685,10,Mar,Apr,1,0.5974,0.565,-0.0324,0.0289,Month
SBERT,Mar-Apr,ClimateChange,32,L,0.5043,10,Mar,Apr,1,0.5473,0.5556,0.0083,0.0431,Month
SBERT,Mar-Apr,ClimateChange,32,LC,0.5415,10,Mar,Apr,1,0.5875,0.6034,0.0158,0.046,Month
SBERT,Mar-Apr,ClimateChange,32,R,0.5889,10,Mar,Apr,1,0.6137,0.6377,0.0241,0.0248,Month
SBERT,Mar-Apr,ClimateChange,32,RC,0.588,10,Mar,Apr,1,0.6427,0.6331,-0.0096,0.0547,Month
SBERT,Mar-Apr,GunControl,4,C,0.5189,10,Mar,Apr,1,0.5766,0.6222,0.0456,0.0577,Month
SBERT,Mar-Apr,GunControl,4,ER,0.5165,10,Mar,Apr,1,0.5816,0.5778,-0.0038,0.0651,Month
SBERT,Mar-Apr,GunControl,4,L,0.5654,10,Mar,Apr,1,0.6034,0.6321,0.0287,0.0379,Month
SBERT,Mar-Apr,GunControl,4,LC,0.5404,10,Mar,Apr,1,0.5914,0.6284,0.037,0.051,Month
SBERT,Mar-Apr,GunControl,4,R,0.5281,10,Mar,Apr,1,0.5974,0.6539,0.0565,0.0694,Month
SBERT,Mar-Apr,GunControl,4,RC,0.5315,10,Mar,Apr,1,0.5833,0.6268,0.0435,0.0517,Month
SBERT,Mar-Apr,GunControl,8,C,0.5224,10,Mar,Apr,1,0.5954,0.6222,0.0268,0.073,Month
SBERT,Mar-Apr,GunControl,8,ER,0.5241,10,Mar,Apr,1,0.6031,0.5778,-0.0253,0.079,Month
SBERT,Mar-Apr,GunControl,8,L,0.5796,10,Mar,Apr,1,0.6139,0.6321,0.0182,0.0343,Month
SBERT,Mar-Apr,GunControl,8,LC,0.5572,10,Mar,Apr,1,0.5985,0.6284,0.0299,0.0413,Month
SBERT,Mar-Apr,GunControl,8,R,0.5392,10,Mar,Apr,1,0.6001,0.6539,0.0538,0.0608,Month
SBERT,Mar-Apr,GunControl,8,RC,0.5292,10,Mar,Apr,1,0.599,0.6268,0.0278,0.0697,Month
SBERT,Mar-Apr,GunControl,16,C,0.5664,10,Mar,Apr,1,0.6074,0.6222,0.0148,0.041,Month
SBERT,Mar-Apr,GunControl,16,ER,0.5504,10,Mar,Apr,1,0.6059,0.5778,-0.0281,0.0556,Month
SBERT,Mar-Apr,GunControl,16,L,0.5738,10,Mar,Apr,1,0.6299,0.6321,0.0022,0.0561,Month
SBERT,Mar-Apr,GunControl,16,LC,0.5737,10,Mar,Apr,1,0.6089,0.6284,0.0195,0.0352,Month
SBERT,Mar-Apr,GunControl,16,R,0.5512,10,Mar,Apr,1,0.6223,0.6539,0.0316,0.0711,Month
SBERT,Mar-Apr,GunControl,16,RC,0.5821,10,Mar,Apr,1,0.6317,0.6268,-0.0049,0.0496,Month
SBERT,Mar-Apr,GunControl,32,C,0.5602,10,Mar,Apr,1,0.6068,0.6222,0.0154,0.0466,Month
SBERT,Mar-Apr,GunControl,32,ER,0.574,10,Mar,Apr,1,0.5898,0.5778,-0.012,0.0158,Month
SBERT,Mar-Apr,GunControl,32,L,0.593,10,Mar,Apr,1,0.6256,0.6321,0.0065,0.0326,Month
SBERT,Mar-Apr,GunControl,32,LC,0.5697,10,Mar,Apr,1,0.6318,0.6284,-0.0034,0.0621,Month
SBERT,Mar-Apr,GunControl,32,R,0.553,10,Mar,Apr,1,0.6538,0.6539,1e-04,0.1008,Month
SBERT,Mar-Apr,GunControl,32,RC,0.5802,10,Mar,Apr,1,0.6542,0.6268,-0.0274,0.074,Month
SBERT,Mar-Apr,IllegalImmi,4,C,0.553,10,Mar,Apr,1,0.6033,0.6998,0.0965,0.0504,Month
SBERT,Mar-Apr,IllegalImmi,4,ER,0.5078,10,Mar,Apr,1,0.5299,0.6319,0.102,0.0221,Month
SBERT,Mar-Apr,IllegalImmi,4,L,0.5736,10,Mar,Apr,1,0.6244,0.7196,0.0952,0.0508,Month
SBERT,Mar-Apr,IllegalImmi,4,LC,0.5092,10,Mar,Apr,1,0.5807,0.6457,0.065,0.0715,Month
SBERT,Mar-Apr,IllegalImmi,4,R,0.5278,10,Mar,Apr,1,0.5859,0.6222,0.0363,0.0581,Month
SBERT,Mar-Apr,IllegalImmi,4,RC,0.5306,10,Mar,Apr,1,0.5841,0.6415,0.0574,0.0536,Month
SBERT,Mar-Apr,IllegalImmi,8,C,0.545,10,Mar,Apr,1,0.6179,0.6998,0.0819,0.0728,Month
SBERT,Mar-Apr,IllegalImmi,8,ER,0.5274,10,Mar,Apr,1,0.5632,0.6319,0.0687,0.0358,Month
SBERT,Mar-Apr,IllegalImmi,8,L,0.5933,10,Mar,Apr,1,0.6614,0.7196,0.0582,0.0681,Month
SBERT,Mar-Apr,IllegalImmi,8,LC,0.529,10,Mar,Apr,1,0.5808,0.6457,0.0648,0.0518,Month
SBERT,Mar-Apr,IllegalImmi,8,R,0.5522,10,Mar,Apr,1,0.5857,0.6222,0.0364,0.0336,Month
SBERT,Mar-Apr,IllegalImmi,8,RC,0.5454,10,Mar,Apr,1,0.6087,0.6415,0.0328,0.0634,Month
SBERT,Mar-Apr,IllegalImmi,16,C,0.5699,10,Mar,Apr,1,0.6236,0.6998,0.0763,0.0536,Month
SBERT,Mar-Apr,IllegalImmi,16,ER,0.5336,10,Mar,Apr,1,0.5653,0.6319,0.0666,0.0317,Month
SBERT,Mar-Apr,IllegalImmi,16,L,0.6254,10,Mar,Apr,1,0.7031,0.7196,0.0165,0.0777,Month
SBERT,Mar-Apr,IllegalImmi,16,LC,0.5636,10,Mar,Apr,1,0.6017,0.6457,0.044,0.0382,Month
SBERT,Mar-Apr,IllegalImmi,16,R,0.5476,10,Mar,Apr,1,0.6062,0.6222,0.016,0.0586,Month
SBERT,Mar-Apr,IllegalImmi,16,RC,0.5754,10,Mar,Apr,1,0.6185,0.6415,0.0231,0.0431,Month
SBERT,Mar-Apr,IllegalImmi,32,C,0.5899,10,Mar,Apr,1,0.6356,0.6998,0.0642,0.0457,Month
SBERT,Mar-Apr,IllegalImmi,32,ER,0.5487,10,Mar,Apr,1,0.5817,0.6319,0.0502,0.0331,Month
SBERT,Mar-Apr,IllegalImmi,32,L,0.6579,10,Mar,Apr,1,0.6956,0.7196,0.024,0.0377,Month
SBERT,Mar-Apr,IllegalImmi,32,LC,0.5589,10,Mar,Apr,1,0.622,0.6457,0.0236,0.0632,Month
SBERT,Mar-Apr,IllegalImmi,32,R,0.5645,10,Mar,Apr,1,0.6241,0.6222,-0.002,0.0597,Month
SBERT,Mar-Apr,IllegalImmi,32,RC,0.5928,10,Mar,Apr,1,0.6396,0.6415,0.0019,0.0468,Month
SBERT,Mar-Apr,LGBT,4,C,0.503,10,Mar,Apr,1,0.5048,0.5801,0.0753,0.0018,Month
SBERT,Mar-Apr,LGBT,4,ER,0.495,10,Mar,Apr,1,0.4602,0.52,0.0597,-0.0348,Month
SBERT,Mar-Apr,LGBT,4,L,0.5053,10,Mar,Apr,1,0.5328,0.6024,0.0696,0.0275,Month
SBERT,Mar-Apr,LGBT,4,LC,0.5046,10,Mar,Apr,1,0.5438,0.6102,0.0664,0.0392,Month
SBERT,Mar-Apr,LGBT,4,R,0.5119,10,Mar,Apr,1,0.537,0.5903,0.0532,0.0251,Month
SBERT,Mar-Apr,LGBT,4,RC,0.5328,10,Mar,Apr,1,0.4957,0.6106,0.1149,-0.0372,Month
SBERT,Mar-Apr,LGBT,8,C,0.5148,10,Mar,Apr,1,0.5004,0.5801,0.0798,-0.0144,Month
SBERT,Mar-Apr,LGBT,8,ER,0.506,10,Mar,Apr,1,0.5261,0.52,-0.0062,0.0201,Month
SBERT,Mar-Apr,LGBT,8,L,0.5106,10,Mar,Apr,1,0.5367,0.6024,0.0657,0.0261,Month
SBERT,Mar-Apr,LGBT,8,LC,0.5035,10,Mar,Apr,1,0.5335,0.6102,0.0767,0.03,Month
SBERT,Mar-Apr,LGBT,8,R,0.509,10,Mar,Apr,1,0.5506,0.5903,0.0397,0.0416,Month
SBERT,Mar-Apr,LGBT,8,RC,0.5212,10,Mar,Apr,1,0.528,0.6106,0.0826,0.0068,Month
SBERT,Mar-Apr,LGBT,16,C,0.5291,10,Mar,Apr,1,0.5404,0.5801,0.0397,0.0114,Month
SBERT,Mar-Apr,LGBT,16,ER,0.467,10,Mar,Apr,1,0.4984,0.52,0.0216,0.0313,Month
SBERT,Mar-Apr,LGBT,16,L,0.5276,10,Mar,Apr,1,0.5463,0.6024,0.0561,0.0188,Month
SBERT,Mar-Apr,LGBT,16,LC,0.5137,10,Mar,Apr,1,0.5486,0.6102,0.0617,0.0349,Month
SBERT,Mar-Apr,LGBT,16,R,0.5222,10,Mar,Apr,1,0.5886,0.5903,0.0016,0.0665,Month
SBERT,Mar-Apr,LGBT,16,RC,0.5166,10,Mar,Apr,1,0.5453,0.6106,0.0652,0.0288,Month
SBERT,Mar-Apr,LGBT,32,C,0.5442,10,Mar,Apr,1,0.5277,0.5801,0.0525,-0.0165,Month
SBERT,Mar-Apr,LGBT,32,ER,0.499,10,Mar,Apr,1,0.5175,0.52,0.0024,0.0185,Month
SBERT,Mar-Apr,LGBT,32,L,0.5372,10,Mar,Apr,1,0.572,0.6024,0.0304,0.0347,Month
SBERT,Mar-Apr,LGBT,32,LC,0.5312,10,Mar,Apr,1,0.5587,0.6102,0.0516,0.0275,Month
SBERT,Mar-Apr,LGBT,32,R,0.534,10,Mar,Apr,1,0.5835,0.5903,0.0067,0.0495,Month
SBERT,Mar-Apr,LGBT,32,RC,0.5402,10,Mar,Apr,1,0.5744,0.6106,0.0362,0.0342,Month
SBERT,Mar-Aug,AsylumSeekers,4,C,0.5278,10,Mar,Aug,5,0.5362,0.6273,0.0911,0.0084,Month
SBERT,Mar-Aug,AsylumSeekers,4,ER,0.5287,10,Mar,Aug,5,0.5207,0.5105,-0.0102,-0.008,Month
SBERT,Mar-Aug,AsylumSeekers,4,L,0.516,10,Mar,Aug,5,0.5475,0.5935,0.046,0.0315,Month
SBERT,Mar-Aug,AsylumSeekers,4,LC,0.5119,10,Mar,Aug,5,0.545,0.623,0.0781,0.0331,Month
SBERT,Mar-Aug,AsylumSeekers,4,R,0.5086,10,Mar,Aug,5,0.5429,0.5787,0.0359,0.0343,Month
SBERT,Mar-Aug,AsylumSeekers,4,RC,0.5021,10,Mar,Aug,5,0.5661,0.6248,0.0587,0.064,Month
SBERT,Mar-Aug,AsylumSeekers,8,C,0.5465,10,Mar,Aug,5,0.5642,0.6273,0.0631,0.0178,Month
SBERT,Mar-Aug,AsylumSeekers,8,ER,0.533,10,Mar,Aug,5,0.5517,0.5105,-0.0412,0.0186,Month
SBERT,Mar-Aug,AsylumSeekers,8,L,0.4982,10,Mar,Aug,5,0.557,0.5935,0.0365,0.0588,Month
SBERT,Mar-Aug,AsylumSeekers,8,LC,0.5299,10,Mar,Aug,5,0.5675,0.623,0.0556,0.0376,Month
SBERT,Mar-Aug,AsylumSeekers,8,R,0.508,10,Mar,Aug,5,0.5398,0.5787,0.0389,0.0319,Month
SBERT,Mar-Aug,AsylumSeekers,8,RC,0.4812,10,Mar,Aug,5,0.5747,0.6248,0.0501,0.0935,Month
SBERT,Mar-Aug,AsylumSeekers,16,C,0.5336,10,Mar,Aug,5,0.5732,0.6273,0.0541,0.0396,Month
SBERT,Mar-Aug,AsylumSeekers,16,ER,0.5687,10,Mar,Aug,5,0.5604,0.5105,-0.0499,-0.0083,Month
SBERT,Mar-Aug,AsylumSeekers,16,L,0.532,10,Mar,Aug,5,0.5738,0.5935,0.0198,0.0417,Month
SBERT,Mar-Aug,AsylumSeekers,16,LC,0.5316,10,Mar,Aug,5,0.5814,0.623,0.0417,0.0497,Month
SBERT,Mar-Aug,AsylumSeekers,16,R,0.5481,10,Mar,Aug,5,0.5359,0.5787,0.0429,-0.0123,Month
SBERT,Mar-Aug,AsylumSeekers,16,RC,0.5175,10,Mar,Aug,5,0.5777,0.6248,0.0471,0.0602,Month
SBERT,Mar-Aug,AsylumSeekers,32,C,0.5552,10,Mar,Aug,5,0.6004,0.6273,0.0269,0.0452,Month
SBERT,Mar-Aug,AsylumSeekers,32,ER,0.5365,10,Mar,Aug,5,0.5448,0.5105,-0.0343,0.0083,Month
SBERT,Mar-Aug,AsylumSeekers,32,L,0.556,10,Mar,Aug,5,0.581,0.5935,0.0125,0.025,Month
SBERT,Mar-Aug,AsylumSeekers,32,LC,0.5307,10,Mar,Aug,5,0.5867,0.623,0.0364,0.056,Month
SBERT,Mar-Aug,AsylumSeekers,32,R,0.5474,10,Mar,Aug,5,0.5758,0.5787,0.0029,0.0284,Month
SBERT,Mar-Aug,AsylumSeekers,32,RC,0.5742,10,Mar,Aug,5,0.6145,0.6248,0.0103,0.0403,Month
SBERT,Mar-Aug,ClimateChange,4,C,0.5106,10,Mar,Aug,5,0.5963,0.6479,0.0516,0.0857,Month
SBERT,Mar-Aug,ClimateChange,4,ER,0.5203,10,Mar,Aug,5,0.5752,0.5612,-0.0141,0.0549,Month
SBERT,Mar-Aug,ClimateChange,4,L,0.5316,10,Mar,Aug,5,0.5792,0.6732,0.094,0.0475,Month
SBERT,Mar-Aug,ClimateChange,4,LC,0.5213,10,Mar,Aug,5,0.582,0.6734,0.0915,0.0607,Month
SBERT,Mar-Aug,ClimateChange,4,R,0.5331,10,Mar,Aug,5,0.5948,0.6514,0.0566,0.0617,Month
SBERT,Mar-Aug,ClimateChange,4,RC,0.5301,10,Mar,Aug,5,0.5828,0.6651,0.0822,0.0528,Month
SBERT,Mar-Aug,ClimateChange,8,C,0.5365,10,Mar,Aug,5,0.5942,0.6479,0.0537,0.0576,Month
SBERT,Mar-Aug,ClimateChange,8,ER,0.5145,10,Mar,Aug,5,0.5579,0.5612,0.0033,0.0434,Month
SBERT,Mar-Aug,ClimateChange,8,L,0.551,10,Mar,Aug,5,0.5953,0.6732,0.0779,0.0443,Month
SBERT,Mar-Aug,ClimateChange,8,LC,0.5285,10,Mar,Aug,5,0.6069,0.6734,0.0665,0.0784,Month
SBERT,Mar-Aug,ClimateChange,8,R,0.5595,10,Mar,Aug,5,0.6022,0.6514,0.0493,0.0427,Month
SBERT,Mar-Aug,ClimateChange,8,RC,0.542,10,Mar,Aug,5,0.6038,0.6651,0.0613,0.0618,Month
SBERT,Mar-Aug,ClimateChange,16,C,0.5388,10,Mar,Aug,5,0.6121,0.6479,0.0358,0.0733,Month
SBERT,Mar-Aug,ClimateChange,16,ER,0.5436,10,Mar,Aug,5,0.5609,0.5612,2e-04,0.0173,Month
SBERT,Mar-Aug,ClimateChange,16,L,0.5492,10,Mar,Aug,5,0.6059,0.6732,0.0673,0.0567,Month
SBERT,Mar-Aug,ClimateChange,16,LC,0.5422,10,Mar,Aug,5,0.6169,0.6734,0.0566,0.0747,Month
SBERT,Mar-Aug,ClimateChange,16,R,0.5605,10,Mar,Aug,5,0.6194,0.6514,0.0321,0.0589,Month
SBERT,Mar-Aug,ClimateChange,16,RC,0.5515,10,Mar,Aug,5,0.6418,0.6651,0.0233,0.0903,Month
SBERT,Mar-Aug,ClimateChange,32,C,0.5648,10,Mar,Aug,5,0.6199,0.6479,0.028,0.0551,Month
SBERT,Mar-Aug,ClimateChange,32,ER,0.5355,10,Mar,Aug,5,0.5675,0.5612,-0.0064,0.032,Month
SBERT,Mar-Aug,ClimateChange,32,L,0.548,10,Mar,Aug,5,0.6328,0.6732,0.0403,0.0849,Month
SBERT,Mar-Aug,ClimateChange,32,LC,0.5604,10,Mar,Aug,5,0.6353,0.6734,0.0381,0.0749,Month
SBERT,Mar-Aug,ClimateChange,32,R,0.5879,10,Mar,Aug,5,0.637,0.6514,0.0145,0.0491,Month
SBERT,Mar-Aug,ClimateChange,32,RC,0.5741,10,Mar,Aug,5,0.6477,0.6651,0.0174,0.0736,Month
